Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1565776797000,60:02:92:04:80:6f,-80,Kabel TV 177,13.79500938,47.91623904,12,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
1565604324000,60:14:66:22:c2:c5,-87,DreiNeo_2.4Ghz_C2C5,14.48588516,48.54630718,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565611142000,60:14:66:3e:70:5e,-76,3Pocket_663E705E,13.76482411,47.89857157,13,[WPA2-PSK-CCMP][ESS],,52432
1565776631000,60:14:66:42:32:a1,-78,Tapaletta_See,13.77584424,47.90411196,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565609267000,60:14:66:42:8b:df,-78,DreiNeo_2.4Ghz_8BDF,13.770205,47.90331671,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565608922000,60:14:66:44:45:35,-74,DreiNeo_2.4Ghz_4535,13.77095811,47.9350808,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565605497000,60:14:66:44:45:47,-87,DreiNeo_2.4Ghz_4547,14.40345802,48.33846305,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565608860000,60:14:66:45:32:3b,-83,DreiNeo_2.4Ghz_323B,13.75705614,47.94009285,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565776903000,60:14:66:46:a0:fe,-65,3Tube_2.4Ghz_A0FE,13.79799237,47.9179713,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565609244000,60:14:66:46:a2:a8,-65,3Tube_2.4Ghz_A2A8,13.77443532,47.90405754,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565606700000,60:14:66:46:a3:2a,-87,3Tube_2.4Ghz_A32A,14.26058668,48.20397361,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565776944000,60:14:66:46:a4:30,-87,3Tube_2.4Ghz_A430,13.801442399999999,47.91840501,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565608939000,60:14:66:47:85:18,-84,3Tube_2.4Ghz_8518,13.77451134,47.93346764,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565608927000,60:14:66:49:45:8d,-76,DreiNeo_2.4Ghz_458D,13.77223903,47.93470495,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565606260000,60:14:66:4a:66:63,-85,3Tube_2.4Ghz_6663,14.29459286,48.27662454,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565605862000,60:14:66:4b:de:08,-81,3Tube_2.4Ghz_DE08,14.29561377,48.32245666,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565776906000,60:14:66:4b:e3:b7,-73,3Tube_2.4Ghz_E3B7,13.7981537,47.9180642,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565777032000,60:14:66:54:99:0b,-81,seelounge24,13.80469813,47.91618029,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565608804000,60:14:66:54:99:33,-78,DreiNeo_2.4Ghz_9933,13.75120767,47.94968316,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565608798000,60:14:66:54:e5:f9,-83,DreiNeo_2.4Ghz_E5F9,13.74990753,47.95046103,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565605872000,60:14:66:5a:81:6e,-82,DreiNeo_2.4Ghz_816E,14.29612852,48.32112454,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565604206000,60:14:66:5a:b2:62,-84,DreiNeo_2.4Ghz_B262,14.4752753,48.56063851,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565606078000,60:14:66:5a:b4:69,-80,DreiNeo_2.4Ghz_B469,14.31826418,48.29544609,23,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565608838000,60:14:66:5d:b5:f5,-88,3Tube_2.4Ghz_B5F5,13.75603125,47.94416125,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565608925000,60:14:66:60:26:60,-86,3Tube_2.4Ghz_2660,13.77176274,47.93487258,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
970226765000,60:14:66:64:6f:90,-69,yaou2 4,14.47120574,48.97889818,46,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,102457
970225985000,60:14:66:64:81:02,-75,O2-Internet-102,14.47378257,48.97485597,48,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,92452
970226727000,60:14:66:64:b5:74,-82,Bat Cave,14.47156181,48.97815982,22,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565604369000,60:14:66:74:a2:d9,-63,3Pocket_6674A2D9,14.48912881,48.54022029,3,[WPA2-PSK-CCMP][ESS],,112462
1565782138000,60:14:66:74:a7:0f,-85,3Pocket_6674A70F,13.80918932,47.91226007,9,[WPA2-PSK-CCMP][ESS],,102457
1565608938000,60:14:66:75:01:93,-87,3Tube_2.4Ghz_0193,13.77433054,47.93357792,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565776402000,60:14:66:76:3b:7e,-85,DreiNeo_2.4Ghz_3B7E,13.77526342,47.87877663,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565604198000,60:14:66:76:af:58,-82,DreiSpot_6AF58,14.4747785,48.5615081,3,[WPA2-PSK-CCMP][ESS],,92452
1565607464000,60:14:66:76:bd:19,-83,DreiNeo_2.4Ghz_BD19,14.03663346,48.06161189,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565605495000,60:14:66:79:f9:76,-85,DreiNeo_2.4Ghz_F976,14.40427276,48.33847003,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565604464000,60:14:66:7f:69:09,-86,ZTE_7F6909,14.50390761,48.53155332,4,[WPA2-PSK-CCMP][ESS],,72442
1565609306000,60:14:66:7f:69:2b,-73,ZTE_7F692B,13.76574451,47.89999855,4,[WPA2-PSK-CCMP][ESS],,72442
1565606627000,60:14:66:7f:6c:53,-78,MK,14.28077743,48.21292014,3,[WPA2-PSK-CCMP][ESS],,52432
1565607940000,60:14:66:7f:71:53,-84,ZTE_7F7153,13.94486085,48.01708581,3,[WPA2-PSK-CCMP][ESS],,12412
1565776516000,60:14:66:80:3b:a5,-83,ZTE_803BA5,13.76623555,47.8936536,9,[WPA2-PSK-CCMP][ESS],,92452
1565776470000,60:14:66:80:3c:26,-81,ZTE_803C26,13.7705455,47.88815992,11,[WPA2-PSK-CCMP][ESS],,32422
1565609326000,60:14:66:80:cf:18,-79,Roehrer-Home,13.76484464,47.89848904,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,42427
1565776898000,60:14:66:80:d1:b9,-65,ZTE_80D1B9,13.79770152,47.91781901,6,[WPA2-PSK-CCMP][ESS],,22417
1565609161000,60:14:66:82:e4:e3,-81,3Tube_2.4Ghz_E4E3,13.77684036,47.91566821,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
970226694000,60:14:66:b8:4e:38,-61,CKAIT CB,14.47158325,48.97814033,19,[WPA2-PSK-CCMP][WPS][ESS],,112462
970226691000,60:14:66:ba:4e:38,-86,,14.47152658,48.978142,16,[WPA2-PSK-CCMP][ESS],,-5240
969794663000,60:31:97:6b:03:9b,-81,Hen_Ichaer1,14.31585283,48.81166424,48,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
970226559000,60:31:97:83:ad:be,-67,ADBE,14.4718984,48.97611344,21,[WPA2-PSK-CCMP][WPS][ESS],,112462
970226900000,60:31:97:94:a0:68,-88,Internet_65,14.4706459,48.98066768,46,[WPA2-PSK-CCMP][WPS][ESS],,42427
969726187000,60:31:97:94:d8:9c,-63,Internet_99,14.30610505,48.80232363,11,[WPA2-PSK-CCMP][WPS][ESS],,12412
1565602440000,60:31:97:96:c6:28,-80,penzionadler,14.36450306,48.65357453,6,[WPA2-PSK-CCMP][WPS][ESS],,92452
1565608977000,60:38:e0:8a:e6:d4,-70,egym,13.78388956,47.93197556,3,[WPA2-PSK-CCMP][WPS][ESS],,42427
969786199000,60:45:cb:10:d1:08,-86,Repre,14.31727581,48.80969177,11,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,62437
970226765000,60:45:cb:11:ad:81,-85,Bizon,14.47120574,48.97889818,46,[WPA2-PSK-CCMP][ESS],,132472
969785272000,60:45:cb:11:d7:38,-81,STARNET-Zdenek_2g,14.31248124,48.8054251,8,[WPA2-PSK-CCMP][WPS][ESS],,132472
969794943000,60:45:cb:12:bd:04,-83,ZlatyAndel_46,14.31521361,48.81151226,44,[WPA2-PSK-CCMP+TKIP][ESS],,92452
1565601043000,60:45:cb:12:c0:1c,-81,Tote,14.31036069,48.79917417,5,[WPA2-PSK-CCMP][WPS][ESS],,92452
969790583000,60:45:cb:16:d7:70,-79,MarMenNET,14.31479507,48.8093143,6,[WPA2-PSK-CCMP][WPS][ESS],,122467
969722629000,60:45:cb:18:83:cc,-89,Airport private,14.31569824,48.81188044,47,[WPA2-PSK-CCMP][WPS][ESS],,-5520
1565606032000,60:5b:b4:89:54:3b,-77,PS4-73E62C123868,14.31398011,48.30339517,6,[WPA2-PSK-CCMP][ESS],,62437
969721381000,60:5b:b4:c4:e4:6b,-63,PS4-D396484989AA,14.32536734,48.81001566,145,[WPA2-PSK-CCMP][ESS],,82447
970226572000,60:6d:c7:a1:73:b3,-76,DIRECT-YdDESKTOP-6PDC15RmsED,14.47180181,48.9764447,47,[WPA2-PSK-CCMP][WPS][ESS][P2P],,112462
1564768304000,60:73:bc:da:87:4f,-58,CAR_Peugeot,14.31782493,48.81578326,10,[WPA2-PSK-CCMP][ESS],,112462
970225985000,60:73:bc:da:92:77,-85,Luxury,14.47378257,48.97485597,48,[WPA2-PSK-CCMP][ESS],,12412
1565778067000,60:73:bc:da:f2:03,-84,angernet_car,13.80917462,47.91217491,3,[WPA2-PSK-CCMP][ESS],,62437
1565604441000,60:83:34:da:eb:a8,-81,A1-DAEBA2,14.50174006,48.53404811,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
969726850000,60:a4:4c:ea:c3:5c,-63,Misulka,14.31002288,48.80076194,22,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
970226900000,60:d0:2c:1b:eb:18,-82,wifi.stkmirotice.cz/free,14.4706459,48.98066768,46,[ESS],,122467
970226900000,60:d0:2c:5b:eb:18,-82,wifi.stkmirotice.cz/office,14.4706459,48.98066768,46,[WPA2-PSK-CCMP][ESS],,122467
970226691000,60:e3:27:28:ce:ee,-64,kouba,14.47152658,48.978142,16,[WPA2-PSK-CCMP][ESS],,62437
969790553000,60:e3:27:67:9c:50,-64,TP-LINK_9C50,14.31508507,48.80891928,11,[WPA2-PSK-CCMP][WPS][ESS],,12412
969790545000,60:e3:27:71:b9:c6,-80,STARNET-Restaurant,14.31504819,48.8089638,10,[WPA2-PSK-CCMP][WPS][ESS],,62437
1564768347000,60:e3:27:75:0a:68,-81,Chata ZS,14.3221211,48.81240255,11,[WPA2-PSK-CCMP][ESS],,12412
1564768858000,60:e3:27:77:33:d4,-46,TP-LINK_33D4,14.31115814,48.80105128,16,[WPA2-PSK-CCMP][WPS][ESS],,72442
969785126000,60:e3:27:77:58:28,-76,STARNET_JANAS,14.3111422,48.80440782,45,[WPA2-PSK-CCMP][WPS][ESS],,112462
969790836000,60:e3:27:77:88:ce,-77,TP-LINK_88CE,14.31301875,48.81120463,4,[WPA2-PSK-CCMP][WPS][ESS],,22417
970226900000,60:e3:27:7c:ab:9e,-74,brez_net2,14.4706459,48.98066768,46,[WPA2-PSK-CCMP][ESS],,12412
969721381000,60:e3:27:8f:8c:5e,-73,TP-LINK_8284,14.32536734,48.81001566,145,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1565606057000,60:e3:27:a3:37:d0,-78,Garten S.G.,14.31623005,48.29910641,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
969726756000,60:e3:27:b2:f7:8a,-70,Nikita.opnt,14.30875485,48.80055091,15,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1565606388000,60:e3:27:f9:98:18,-82,Nacka@Home_EXT,14.29701982,48.25407338,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1565776798000,62:02:92:04:80:60,-82,b7ed18-Guest,13.79511082,47.91630875,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
969790675000,62:12:8b:22:d3:90,-74,DIRECT-Tz90-MG5700series,14.31421295,48.80982045,5,[WPA2-PSK-CCMP][WPS][ESS],,32422
1565604062000,62:26:19:37:28:27,-76,Ivanhoe,14.47524825,48.58772053,3,[WPA2-PSK-CCMP][ESS],,12412
970226562000,62:31:97:83:ad:be,-67,ADBEG_5G,14.47187719,48.97620399,19,[WPA2-PSK-CCMP][WPS][ESS],,112462
1565606062000,62:3a:1e:16:52:7a,-87,LPGstaff2,14.31669339,48.29826465,4,[WPA2-PSK-CCMP][ESS],,12412
969785412000,62:45:b1:85:d9:b4,-83,,14.31481504,48.80619147,22,[WEP][ESS],,-5825
969785080000,62:45:b6:04:ef:70,-91,,14.31054004,48.80406565,46,[WEP][ESS],,-5180
970226763000,62:8e:85:2a:a7:ef,-85,guest,14.47120968,48.97892583,37,[WPA2-PSK-CCMP][ESS],,12412
969721381000,62:d4:f7:14:fe:53,-78,,14.32536734,48.81001566,145,[WPA2-PSK-CCMP][ESS],,22417
969790610000,62:f4:ab:17:e8:88,-86,Babylon 2,14.31473932,48.80952601,10,[ESS],,82447
969790599000,62:f4:ab:17:e8:89,-84,Babylon 3,14.31478929,48.80944629,7,[ESS],,82447
1565615432000,62:fe:1e:df:42:06,-70,Tiger,13.76467008,47.89858432,11,[WPA2-PSK-CCMP][WPS][ESS],,62437
1565604260000,64:51:06:1b:8f:fc,-74,HP-Print-FC-Officejet 6600,14.47892258,48.5553662,4,[ESS],,122467
970226727000,64:66:b3:34:4d:c0,-86,Ondrej,14.47156181,48.97815982,22,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
969721848000,64:66:b3:40:cb:1e,-85,STARNET_Helcl,14.32075883,48.80842464,40,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1565599913000,64:66:b3:41:32:c8,-79,vyskocil,14.31110573,48.80081766,43,[WPA2-PSK-CCMP][WPS][ESS],,12412
969785105000,64:66:b3:41:32:de,-65,STARNET_Balkova,14.31073727,48.80432409,48,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
969723644000,64:66:b3:41:46:8a,-58,snek,14.31715896,48.81419495,13,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
969795064000,64:66:b3:41:4e:98,-57,ESAC Siroka,14.31473575,48.81026556,32,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565601014000,64:66:b3:41:55:58,-76,smahelova.opnt,14.31460055,48.80178011,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
969722434000,64:66:b3:41:56:72,-82,castle.view3,14.31586635,48.81057713,37,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,72442
1564767020000,64:66:b3:41:57:a6,-74,Allianz.opnt,14.31671291,48.81577661,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
970226727000,64:66:b3:49:79:a6,-85,Jindra,14.47156181,48.97815982,22,[WPA-PSK-CCMP][WPS][ESS],,32422
1564768858000,64:66:b3:49:c7:dc,-41,STARNET-Kacena,14.31115814,48.80105128,16,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
970226572000,64:66:b3:4a:36:6a,-73,STARNET-Marek,14.47180181,48.9764447,47,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,42427
969726715000,64:66:b3:4c:85:6e,-77,Papajici,14.30795791,48.80050098,33,[WPS][WEP][ESS],,12412
1565600279000,64:66:b3:59:7b:fa,-71,Sucharovo,14.31106213,48.80097841,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
969790591000,64:66:b3:5e:94:c8,-78,Venca,14.31479673,48.80939402,8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
969795064000,64:66:b3:5e:a8:10,-71,WiFi Gracie,14.31473575,48.81026556,32,[ESS],,92452
970226517000,64:66:b3:63:c0:96,-74,Michaela,14.47217731,48.9761677,28,[WPA2-PSK-CCMP][WPS][ESS],,72442
1564766535000,64:66:b3:64:ab:5e,-70,Belecka,14.31521198,48.81167836,15,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
969726688000,64:66:b3:6c:96:7e,-68,STARNET-Subrtova,14.30691235,48.80068206,45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565600990000,64:66:b3:6c:f5:e6,-75,Kilianova.opnt,14.31248216,48.80416746,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
970226900000,64:66:b3:77:84:fa,-86,Safranek_Simelon.NET,14.4706459,48.98066768,46,[WPA-PSK-CCMP][ESS],,72442
969795064000,64:66:b3:84:36:10,-70,TP-LINK_843610,14.31473575,48.81026556,32,[WPS][ESS],,62437
970226723000,64:66:b3:89:43:9e,-71,Vindicia,14.4715711,48.97818429,20,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565600944000,64:66:b3:89:47:fa,-74,STARNET_Kriha,14.31297315,48.80359218,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,32422
1564766971000,64:66:b3:8c:03:78,-85,kADLOVO,14.31695123,48.81505899,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,102457
969721275000,64:66:b3:94:ef:5a,-76,ucto.sykorova,14.32607602,48.81001541,102,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
969721381000,64:66:b3:94:ef:7e,-81,Jilek.opnt,14.32536734,48.81001566,145,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
970226900000,64:66:b3:9c:cf:da,-88,TP-LINK_9CCFDA,14.4706459,48.98066768,46,[WPS][ESS],,12412
969726868000,64:66:b3:9d:32:4c,-53,horska,14.31038422,48.80093836,38,[WPA2-PSK-CCMP][WPS][ESS],,82447
969721381000,64:66:b3:a5:1c:ab,-80,Wifi_Oklestkova,14.32536734,48.81001566,145,[WPS][WEP][ESS],,22417
969721381000,64:66:b3:ab:bf:04,-83,STARNET_PK,14.32536734,48.81001566,145,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
1565600041000,64:66:b3:af:d2:48,-38,BedNET,14.31111082,48.80081895,25,[WPA2-PSK-CCMP][WPS][ESS],,62437
1565601011000,64:66:b3:b2:12:30,-83,Turkova.opnt,14.31444051,48.80214647,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
969726624000,64:66:b3:b2:12:32,-64,pepe,14.30686693,48.80079697,48,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
969726506000,64:66:b3:b2:12:54,-73,starnet honza,14.3065045,48.8012071,15,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,132472
969785930000,64:66:b3:e2:c9:10,-71,STARNET_Bartovi,14.31958954,48.80786825,14,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
969724829000,64:66:b3:e7:40:02,-87,STARNET_Pisa,14.31083378,48.81387022,20,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
969721699000,64:66:b3:f5:6f:a0,-65,PensionKriz-1p,14.32156269,48.80790639,39,[WPA2-PSK-CCMP][WPS][ESS],,102457
969726688000,64:66:b3:fb:d0:32,-80,Mares.opnt,14.30691235,48.80068206,45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1565609187000,64:6d:6c:14:ed:48,-80,PrivateNetOG,13.77907202,47.91139845,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565603771000,64:6d:6c:15:0a:54,-86,A1-150A4C,14.45359486,48.64181807,3,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564768581000,64:70:02:4d:70:6e,-79,STARNET-Krupka,14.3096915,48.80205111,15,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
969722965000,64:70:02:66:0e:04,-77,Parkan,14.31860813,48.81138388,22,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,92452
969790974000,64:70:02:66:0f:88,-81,Labyrint 15,14.31336595,48.81228296,4,[ESS],,12412
969791029000,64:70:02:66:12:3e,-85,mlyn.kancelar,14.31288021,48.81285027,21,[WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
969790964000,64:70:02:6c:f7:3c,-79,Labyrint 14,14.31345135,48.81220239,4,[ESS],,92452
1565602465000,64:70:02:a4:b4:82,-69,RUZE_FREE2,14.36670336,48.65486231,4,[WPS][ESS],,42427
1565601042000,64:70:02:ba:1d:7b,-90,WifiNeumannu24,14.31059056,48.79923332,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,12412
1565603700000,64:70:02:bb:5d:2e,-72,Xedos,14.45286054,48.65050383,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
969790860000,64:70:02:bb:b8:bc,-68,Hala Bala,14.31301012,48.81149098,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
969726579000,64:70:02:bb:d1:92,-69,Zlatka,14.30666637,48.80087261,21,[WPA2-PSK-CCMP][ESS],,112462
970226542000,64:70:02:db:85:20,-55,Hotel_Klika 3,14.4720163,48.97601633,17,[WPA2-PSK-TKIP][ESS],,22417
969795035000,64:70:02:db:91:ac,-76,bajramovic.opnt,14.31476932,48.81043152,22,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
1565600992000,64:70:02:e2:37:1e,-83,TP-LINK_E2371E,14.31262038,48.80396925,4,[WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565599957000,64:70:02:e8:ef:2e,-48,zofkanet,14.31111189,48.80081912,24,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
969726856000,64:70:02:e8:f3:00,-69,wifi doma,14.31019398,48.80080989,28,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565601008000,64:70:02:f4:e5:58,-83,Petioki,14.31413977,48.8024668,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
970226572000,64:70:02:f8:64:d8,-76,TP-LINK_F864D8,14.47180181,48.9764447,47,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
969785075000,64:70:02:f8:67:ac,-66,krasneudoli_5,14.3105315,48.80406421,48,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
1565603152000,64:70:02:fc:3d:a4,-64,pckb-hovorkova,14.452814,48.6522303,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
970226900000,64:70:02:ff:8f:8c,-89,TP-LINK_FF8F8C,14.4706459,48.98066768,46,[WPA2-PSK-CCMP][WPS][ESS],,62437
1565608954000,64:7c:34:37:17:d8,-85,UPC4487803,13.77766493,47.93245079,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
970226698000,64:7c:34:89:0e:2b,-74,UPC7455040,14.4715602,48.97815506,18,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
969785358000,64:a5:c3:71:a9:64,-69,Stanislav - Wi‑Fi síť,14.31381828,48.8060586,6,[WPA2-PSK-CCMP][ESS],,12412
1565605909000,64:ae:0c:ea:0a:80,-86,Team-sisu-AP,14.30136531,48.31811262,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
969725031000,64:d1:54:02:9e:50,-78,ppp2patro,14.31117411,48.81156823,13,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,12412
969725037000,64:d1:54:05:03:bf,-83,,14.31111328,48.81149648,13,[WPA2-PSK-CCMP][WPS][ESS],,-5280
970226900000,64:d1:54:07:92:da,-88,BACKER.CZ tel:800403020,14.4706459,48.98066768,46,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
969726707000,64:d1:54:07:d7:00,-86,STARNET-200-Ple-358,14.30790365,48.80040734,24,[ESS],,-5700
970226900000,64:d1:54:16:46:97,-84,BACKER.CZ tel:800403020,14.4706459,48.98066768,46,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
969726895000,64:d1:54:33:90:05,-83,STARNET-0-68-1-36,14.31095694,48.80120623,46,[ESS],,-5500
970225985000,64:d1:54:44:b0:a3,-70,junek,14.47378257,48.97485597,48,[WPA2-PSK-CCMP][WPS][ESS],,82447
970226448000,64:d1:54:50:50:77,-58,Koutny-CB,14.47292221,48.97535222,47,[WPA2-PSK-CCMP][ESS],,112462
970226765000,64:d1:54:5b:00:c1,-86,Linia,14.47120574,48.97889818,46,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1565604070000,64:d1:54:66:79:2e,-79,Pferdeeisenbahn,14.47461665,48.58621967,3,[WPA2-PSK-CCMP][ESS],,82447
970225985000,64:d1:54:90:b7:04,-74,Papion-2,14.47378257,48.97485597,48,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,102457
970226900000,64:d1:54:91:f4:be,-79,INTERNET/LIFE-NET.CZ,14.4706459,48.98066768,46,[ESS],,52432
